order_id,product,quantity_ordered,price_each,order_date,month,total_sales,total_quantity_sold_all_months,quantity_sold_that_month,quantity_sold_last_month,product_encoded,short_product
141791,USB-C Charging Cable,1,11.95,2019-01-16 10:36:00,January,11.95,23555,1265,3200,15,USB-C Char
149317,USB-C Charging Cable,1,11.95,2019-01-16 10:46:00,January,11.95,23555,1265,3200,15,USB-C Char
143918,AAA Batteries (4-pack),1,2.99,2019-01-16 10:49:00,January,2.99,30487,1562,4188,5,AAA Batter
144676,iPhone,1,700.0,2019-01-16 10:51:00,January,700.0,6732,372,895,18,iPhone
144264,34in Ultrawide Monitor,1,379.99,2019-01-16 10:52:00,January,379.99,6076,305,842,3,34in Ultra
148565,27in FHD Monitor,1,149.99,2019-01-16 10:59:00,January,149.99,7429,412,950,2,27in FHD M
142317,Flatscreen TV,1,300.0,2019-01-16 11:01:00,January,300.0,4724,240,657,8,Flatscreen
142943,Wired Headphones,1,11.99,2019-01-16 11:01:00,January,11.99,20201,1057,2714,17,Wired Head
148008,Wired Headphones,2,11.99,2019-01-16 11:03:00,January,23.98,20201,1057,2714,17,Wired Head
148969,Macbook Pro Laptop,1,1700.0,2019-01-16 11:09:00,January,1700.0,4645,233,636,13,Macbook Pr
145382,Lightning Charging Cable,1,14.95,2019-01-16 11:10:00,January,14.95,22841,1132,3052,12,Lightning 
141509,Lightning Charging Cable,1,14.95,2019-01-16 11:11:00,January,14.95,22841,1132,3052,12,Lightning 
143816,Bose SoundSport Headphones,1,99.99,2019-01-16 11:12:00,January,99.99,13236,644,1807,7,Bose Sound
143456,USB-C Charging Cable,1,11.95,2019-01-16 11:15:00,January,11.95,23555,1265,3200,15,USB-C Char
142771,Google Phone,1,600.0,2019-01-16 11:16:00,January,600.0,5440,312,706,9,Google Pho
149587,Apple Airpods Headphones,1,150.0,2019-01-16 11:16:00,January,150.0,15383,798,2057,6,Apple Airp
143257,Apple Airpods Headphones,1,150.0,2019-01-16 11:29:00,January,150.0,15383,798,2057,6,Apple Airp
144713,Apple Airpods Headphones,1,150.0,2019-01-16 11:30:00,January,150.0,15383,798,2057,6,Apple Airp
144674,34in Ultrawide Monitor,1,379.99,2019-01-16 11:37:00,January,379.99,6076,305,842,3,34in Ultra
143744,USB-C Charging Cable,2,11.95,2019-01-16 11:38:00,January,23.9,23555,1265,3200,15,USB-C Char
144293,AAA Batteries (4-pack),2,2.99,2019-01-16 11:41:00,January,5.98,30487,1562,4188,5,AAA Batter
147084,iPhone,1,700.0,2019-01-16 11:44:00,January,700.0,6732,372,895,18,iPhone
148367,34in Ultrawide Monitor,1,379.99,2019-01-16 11:45:00,January,379.99,6076,305,842,3,34in Ultra
144705,34in Ultrawide Monitor,1,379.99,2019-01-16 11:47:00,January,379.99,6076,305,842,3,34in Ultra
143244,27in 4K Gaming Monitor,1,389.99,2019-01-16 11:48:00,January,389.99,6134,308,851,1,27in 4K Ga
144844,AA Batteries (4-pack),1,3.84,2019-01-16 11:59:00,January,3.84,27148,1398,3672,4,AA Batteri
146876,Apple Airpods Headphones,1,150.0,2019-01-16 12:01:00,January,150.0,15383,798,2057,6,Apple Airp
146876,iPhone,1,700.0,2019-01-16 12:01:00,January,700.0,6732,372,895,18,iPhone
144296,Lightning Charging Cable,1,14.95,2019-01-16 12:03:00,January,14.95,22841,1132,3052,12,Lightning 
143400,AAA Batteries (4-pack),1,2.99,2019-01-16 12:05:00,January,2.99,30487,1562,4188,5,AAA Batter
147497,27in FHD Monitor,1,149.99,2019-01-16 12:08:00,January,149.99,7429,412,950,2,27in FHD M
149020,AA Batteries (4-pack),1,3.84,2019-01-16 12:09:00,January,3.84,27148,1398,3672,4,AA Batteri
144178,Apple Airpods Headphones,1,150.0,2019-01-16 12:09:00,January,150.0,15383,798,2057,6,Apple Airp
144802,27in FHD Monitor,1,149.99,2019-01-16 12:18:00,January,149.99,7429,412,950,2,27in FHD M
143120,AAA Batteries (4-pack),1,2.99,2019-01-16 12:20:00,January,2.99,30487,1562,4188,5,AAA Batter
150315,Bose SoundSport Headphones,1,99.99,2019-01-16 12:22:00,January,99.99,13236,644,1807,7,Bose Sound
144837,Lightning Charging Cable,1,14.95,2019-01-16 12:23:00,January,14.95,22841,1132,3052,12,Lightning 
141810,Lightning Charging Cable,1,14.95,2019-01-16 12:23:00,January,14.95,22841,1132,3052,12,Lightning 
147970,Apple Airpods Headphones,1,150.0,2019-01-16 12:27:00,January,150.0,15383,798,2057,6,Apple Airp
148474,Lightning Charging Cable,1,14.95,2019-01-16 12:32:00,January,14.95,22841,1132,3052,12,Lightning 
150365,Apple Airpods Headphones,1,150.0,2019-01-16 12:35:00,January,150.0,15383,798,2057,6,Apple Airp
141262,AAA Batteries (4-pack),1,2.99,2019-01-16 12:35:00,January,2.99,30487,1562,4188,5,AAA Batter
148377,Apple Airpods Headphones,1,150.0,2019-01-16 12:36:00,January,150.0,15383,798,2057,6,Apple Airp
150024,Bose SoundSport Headphones,1,99.99,2019-01-16 12:36:00,January,99.99,13236,644,1807,7,Bose Sound
144605,Google Phone,1,600.0,2019-01-16 12:37:00,January,600.0,5440,312,706,9,Google Pho
143192,AAA Batteries (4-pack),1,2.99,2019-01-16 12:37:00,January,2.99,30487,1562,4188,5,AAA Batter
143690,iPhone,1,700.0,2019-01-16 12:44:00,January,700.0,6732,372,895,18,iPhone
145774,USB-C Charging Cable,1,11.95,2019-01-16 12:51:00,January,11.95,23555,1265,3200,15,USB-C Char
146611,Bose SoundSport Headphones,1,99.99,2019-01-16 12:55:00,January,99.99,13236,644,1807,7,Bose Sound
149276,Lightning Charging Cable,1,14.95,2019-01-16 12:56:00,January,14.95,22841,1132,3052,12,Lightning 
147623,27in FHD Monitor,1,149.99,2019-01-16 12:58:00,January,149.99,7429,412,950,2,27in FHD M
143619,USB-C Charging Cable,2,11.95,2019-01-16 12:58:00,January,23.9,23555,1265,3200,15,USB-C Char
142542,Vareebadd Phone,1,400.0,2019-01-16 13:02:00,January,400.0,2023,124,279,16,Vareebadd 
141825,Lightning Charging Cable,1,14.95,2019-01-16 13:02:00,January,14.95,22841,1132,3052,12,Lightning 
141662,AAA Batteries (4-pack),1,2.99,2019-01-16 13:06:00,January,2.99,30487,1562,4188,5,AAA Batter
146152,Lightning Charging Cable,1,14.95,2019-01-16 13:06:00,January,14.95,22841,1132,3052,12,Lightning 
149595,USB-C Charging Cable,1,11.95,2019-01-16 13:12:00,January,11.95,23555,1265,3200,15,USB-C Char
147760,Apple Airpods Headphones,1,150.0,2019-01-16 13:16:00,January,150.0,15383,798,2057,6,Apple Airp
149761,AAA Batteries (4-pack),1,2.99,2019-01-16 13:22:00,January,2.99,30487,1562,4188,5,AAA Batter
149462,Apple Airpods Headphones,1,150.0,2019-01-16 13:23:00,January,150.0,15383,798,2057,6,Apple Airp
146803,AAA Batteries (4-pack),1,2.99,2019-01-16 13:25:00,January,2.99,30487,1562,4188,5,AAA Batter
145280,Lightning Charging Cable,1,14.95,2019-01-16 13:26:00,January,14.95,22841,1132,3052,12,Lightning 
144779,Bose SoundSport Headphones,1,99.99,2019-01-16 13:26:00,January,99.99,13236,644,1807,7,Bose Sound
142854,USB-C Charging Cable,1,11.95,2019-01-16 13:27:00,January,11.95,23555,1265,3200,15,USB-C Char
143318,20in Monitor,1,109.99,2019-01-16 13:29:00,January,109.99,4058,216,563,0,20in Monit
141452,Bose SoundSport Headphones,1,99.99,2019-01-16 13:37:00,January,99.99,13236,644,1807,7,Bose Sound
141655,Wired Headphones,1,11.99,2019-01-16 13:38:00,January,11.99,20201,1057,2714,17,Wired Head
144867,Flatscreen TV,1,300.0,2019-01-16 13:45:00,January,300.0,4724,240,657,8,Flatscreen
143301,USB-C Charging Cable,1,11.95,2019-01-16 13:47:00,January,11.95,23555,1265,3200,15,USB-C Char
145282,Wired Headphones,1,11.99,2019-01-16 13:49:00,January,11.99,20201,1057,2714,17,Wired Head
141382,AAA Batteries (4-pack),1,2.99,2019-01-16 13:50:00,January,2.99,30487,1562,4188,5,AAA Batter
150250,20in Monitor,1,109.99,2019-01-16 13:51:00,January,109.99,4058,216,563,0,20in Monit
146098,AA Batteries (4-pack),2,3.84,2019-01-16 13:53:00,January,7.68,27148,1398,3672,4,AA Batteri
149653,Vareebadd Phone,1,400.0,2019-01-16 13:56:00,January,400.0,2023,124,279,16,Vareebadd 
148738,Bose SoundSport Headphones,1,99.99,2019-01-16 13:56:00,January,99.99,13236,644,1807,7,Bose Sound
145221,Apple Airpods Headphones,1,150.0,2019-01-16 13:57:00,January,150.0,15383,798,2057,6,Apple Airp
145221,Flatscreen TV,1,300.0,2019-01-16 13:57:00,January,300.0,4724,240,657,8,Flatscreen
142458,Apple Airpods Headphones,1,150.0,2019-01-16 14:02:00,January,150.0,15383,798,2057,6,Apple Airp
142185,Bose SoundSport Headphones,1,99.99,2019-01-16 14:02:00,January,99.99,13236,644,1807,7,Bose Sound
147799,AA Batteries (4-pack),1,3.84,2019-01-16 14:13:00,January,3.84,27148,1398,3672,4,AA Batteri
150019,Wired Headphones,1,11.99,2019-01-16 14:20:00,January,11.99,20201,1057,2714,17,Wired Head
142896,Lightning Charging Cable,1,14.95,2019-01-16 14:20:00,January,14.95,22841,1132,3052,12,Lightning 
142497,AA Batteries (4-pack),1,3.84,2019-01-16 14:22:00,January,3.84,27148,1398,3672,4,AA Batteri
146519,Apple Airpods Headphones,1,150.0,2019-01-16 14:24:00,January,150.0,15383,798,2057,6,Apple Airp
143430,34in Ultrawide Monitor,1,379.99,2019-01-16 14:24:00,January,379.99,6076,305,842,3,34in Ultra
147356,Lightning Charging Cable,1,14.95,2019-01-16 14:29:00,January,14.95,22841,1132,3052,12,Lightning 
141510,Wired Headphones,2,11.99,2019-01-16 14:32:00,January,23.98,20201,1057,2714,17,Wired Head
142787,Lightning Charging Cable,1,14.95,2019-01-16 14:34:00,January,14.95,22841,1132,3052,12,Lightning 
145973,27in 4K Gaming Monitor,1,389.99,2019-01-16 14:38:00,January,389.99,6134,308,851,1,27in 4K Ga
148349,AAA Batteries (4-pack),1,2.99,2019-01-16 14:39:00,January,2.99,30487,1562,4188,5,AAA Batter
145819,USB-C Charging Cable,1,11.95,2019-01-16 14:43:00,January,11.95,23555,1265,3200,15,USB-C Char
141427,USB-C Charging Cable,1,11.95,2019-01-16 14:44:00,January,11.95,23555,1265,3200,15,USB-C Char
150010,27in FHD Monitor,1,149.99,2019-01-16 14:45:00,January,149.99,7429,412,950,2,27in FHD M
142197,AA Batteries (4-pack),1,3.84,2019-01-16 14:59:00,January,3.84,27148,1398,3672,4,AA Batteri
145578,Bose SoundSport Headphones,1,99.99,2019-01-16 15:01:00,January,99.99,13236,644,1807,7,Bose Sound
141718,Google Phone,1,600.0,2019-01-16 15:02:00,January,600.0,5440,312,706,9,Google Pho
146606,AAA Batteries (4-pack),1,2.99,2019-01-16 15:16:00,January,2.99,30487,1562,4188,5,AAA Batter
141539,27in FHD Monitor,1,149.99,2019-01-16 15:22:00,January,149.99,7429,412,950,2,27in FHD M
141958,Lightning Charging Cable,1,14.95,2019-01-16 15:23:00,January,14.95,22841,1132,3052,12,Lightning 
149931,iPhone,1,700.0,2019-01-16 15:24:00,January,700.0,6732,372,895,18,iPhone
149931,USB-C Charging Cable,1,11.95,2019-01-16 15:24:00,January,11.95,23555,1265,3200,15,USB-C Char
143633,Wired Headphones,1,11.99,2019-01-16 15:28:00,January,11.99,20201,1057,2714,17,Wired Head
147159,ThinkPad Laptop,1,999.99,2019-01-16 15:28:00,January,999.99,4054,214,531,14,ThinkPad L
149864,Flatscreen TV,1,300.0,2019-01-16 15:29:00,January,300.0,4724,240,657,8,Flatscreen
146600,27in FHD Monitor,1,149.99,2019-01-16 15:41:00,January,149.99,7429,412,950,2,27in FHD M
149426,Apple Airpods Headphones,1,150.0,2019-01-16 15:47:00,January,150.0,15383,798,2057,6,Apple Airp
147833,AA Batteries (4-pack),1,3.84,2019-01-16 15:51:00,January,3.84,27148,1398,3672,4,AA Batteri
144580,Bose SoundSport Headphones,1,99.99,2019-01-16 15:52:00,January,99.99,13236,644,1807,7,Bose Sound
149147,27in 4K Gaming Monitor,1,389.99,2019-01-16 15:55:00,January,389.99,6134,308,851,1,27in 4K Ga
147620,Flatscreen TV,1,300.0,2019-01-16 16:01:00,January,300.0,4724,240,657,8,Flatscreen
147008,AAA Batteries (4-pack),1,2.99,2019-01-16 16:03:00,January,2.99,30487,1562,4188,5,AAA Batter
143551,AAA Batteries (4-pack),2,2.99,2019-01-16 16:04:00,January,5.98,30487,1562,4188,5,AAA Batter
148745,USB-C Charging Cable,1,11.95,2019-01-16 16:07:00,January,11.95,23555,1265,3200,15,USB-C Char
147311,Wired Headphones,1,11.99,2019-01-16 16:09:00,January,11.99,20201,1057,2714,17,Wired Head
141666,AA Batteries (4-pack),2,3.84,2019-01-16 16:22:00,January,7.68,27148,1398,3672,4,AA Batteri
144855,USB-C Charging Cable,1,11.95,2019-01-16 16:23:00,January,11.95,23555,1265,3200,15,USB-C Char
144793,Lightning Charging Cable,2,14.95,2019-01-16 16:24:00,January,29.9,22841,1132,3052,12,Lightning 
142715,Wired Headphones,1,11.99,2019-01-16 16:29:00,January,11.99,20201,1057,2714,17,Wired Head
141938,Macbook Pro Laptop,1,1700.0,2019-01-16 16:34:00,January,1700.0,4645,233,636,13,Macbook Pr
146676,Lightning Charging Cable,1,14.95,2019-01-16 16:43:00,January,14.95,22841,1132,3052,12,Lightning 
142745,Bose SoundSport Headphones,1,99.99,2019-01-16 16:43:00,January,99.99,13236,644,1807,7,Bose Sound
143505,AAA Batteries (4-pack),3,2.99,2019-01-16 16:45:00,January,8.97,30487,1562,4188,5,AAA Batter
148699,USB-C Charging Cable,1,11.95,2019-01-16 16:45:00,January,11.95,23555,1265,3200,15,USB-C Char
145224,27in 4K Gaming Monitor,1,389.99,2019-01-16 16:49:00,January,389.99,6134,308,851,1,27in 4K Ga
145593,Apple Airpods Headphones,1,150.0,2019-01-16 16:49:00,January,150.0,15383,798,2057,6,Apple Airp
150316,AA Batteries (4-pack),2,3.84,2019-01-16 16:57:00,January,7.68,27148,1398,3672,4,AA Batteri
144244,27in FHD Monitor,1,149.99,2019-01-16 16:58:00,January,149.99,7429,412,950,2,27in FHD M
143848,Lightning Charging Cable,1,14.95,2019-01-16 17:01:00,January,14.95,22841,1132,3052,12,Lightning 
144623,USB-C Charging Cable,1,11.95,2019-01-16 17:01:00,January,11.95,23555,1265,3200,15,USB-C Char
148064,AAA Batteries (4-pack),1,2.99,2019-01-16 17:02:00,January,2.99,30487,1562,4188,5,AAA Batter
143716,27in 4K Gaming Monitor,1,389.99,2019-01-16 17:07:00,January,389.99,6134,308,851,1,27in 4K Ga
144183,Bose SoundSport Headphones,1,99.99,2019-01-16 17:33:00,January,99.99,13236,644,1807,7,Bose Sound
147967,Bose SoundSport Headphones,1,99.99,2019-01-16 17:41:00,January,99.99,13236,644,1807,7,Bose Sound
144938,Wired Headphones,1,11.99,2019-01-16 17:46:00,January,11.99,20201,1057,2714,17,Wired Head
143995,USB-C Charging Cable,1,11.95,2019-01-16 17:51:00,January,11.95,23555,1265,3200,15,USB-C Char
145497,Apple Airpods Headphones,1,150.0,2019-01-16 17:53:00,January,150.0,15383,798,2057,6,Apple Airp
142492,USB-C Charging Cable,1,11.95,2019-01-16 17:55:00,January,11.95,23555,1265,3200,15,USB-C Char
149749,Lightning Charging Cable,1,14.95,2019-01-16 17:59:00,January,14.95,22841,1132,3052,12,Lightning 
143487,Wired Headphones,1,11.99,2019-01-16 18:03:00,January,11.99,20201,1057,2714,17,Wired Head
144538,iPhone,1,700.0,2019-01-16 18:05:00,January,700.0,6732,372,895,18,iPhone
149390,20in Monitor,1,109.99,2019-01-16 18:06:00,January,109.99,4058,216,563,0,20in Monit
145355,USB-C Charging Cable,1,11.95,2019-01-16 18:08:00,January,11.95,23555,1265,3200,15,USB-C Char
148250,Bose SoundSport Headphones,1,99.99,2019-01-16 18:09:00,January,99.99,13236,644,1807,7,Bose Sound
148892,AA Batteries (4-pack),2,3.84,2019-01-16 18:13:00,January,7.68,27148,1398,3672,4,AA Batteri
142561,34in Ultrawide Monitor,1,379.99,2019-01-16 18:16:00,January,379.99,6076,305,842,3,34in Ultra
145937,AAA Batteries (4-pack),1,2.99,2019-01-16 18:18:00,January,2.99,30487,1562,4188,5,AAA Batter
145743,27in FHD Monitor,1,149.99,2019-01-16 18:25:00,January,149.99,7429,412,950,2,27in FHD M
146697,Lightning Charging Cable,1,14.95,2019-01-16 18:26:00,January,14.95,22841,1132,3052,12,Lightning 
147777,AA Batteries (4-pack),4,3.84,2019-01-16 18:30:00,January,15.36,27148,1398,3672,4,AA Batteri
143602,Bose SoundSport Headphones,1,99.99,2019-01-16 18:30:00,January,99.99,13236,644,1807,7,Bose Sound
144687,AAA Batteries (4-pack),1,2.99,2019-01-16 18:37:00,January,2.99,30487,1562,4188,5,AAA Batter
146080,Google Phone,1,600.0,2019-01-16 18:38:00,January,600.0,5440,312,706,9,Google Pho
150025,27in 4K Gaming Monitor,1,389.99,2019-01-16 18:40:00,January,389.99,6134,308,851,1,27in 4K Ga
143943,20in Monitor,1,109.99,2019-01-16 18:41:00,January,109.99,4058,216,563,0,20in Monit
145618,Lightning Charging Cable,1,14.95,2019-01-16 18:41:00,January,14.95,22841,1132,3052,12,Lightning 
146649,Apple Airpods Headphones,1,150.0,2019-01-16 18:42:00,January,150.0,15383,798,2057,6,Apple Airp
145904,Lightning Charging Cable,1,14.95,2019-01-16 18:48:00,January,14.95,22841,1132,3052,12,Lightning 
144520,AAA Batteries (4-pack),1,2.99,2019-01-16 18:53:00,January,2.99,30487,1562,4188,5,AAA Batter
145533,AAA Batteries (4-pack),3,2.99,2019-01-16 18:54:00,January,8.97,30487,1562,4188,5,AAA Batter
145541,Wired Headphones,1,11.99,2019-01-16 19:00:00,January,11.99,20201,1057,2714,17,Wired Head
146219,Wired Headphones,1,11.99,2019-01-16 19:02:00,January,11.99,20201,1057,2714,17,Wired Head
144473,Lightning Charging Cable,2,14.95,2019-01-16 19:04:00,January,29.9,22841,1132,3052,12,Lightning 
148740,20in Monitor,1,109.99,2019-01-16 19:06:00,January,109.99,4058,216,563,0,20in Monit
143288,Vareebadd Phone,1,400.0,2019-01-16 19:06:00,January,400.0,2023,124,279,16,Vareebadd 
148691,Lightning Charging Cable,1,14.95,2019-01-16 19:13:00,January,14.95,22841,1132,3052,12,Lightning 
149315,Lightning Charging Cable,1,14.95,2019-01-16 19:19:00,January,14.95,22841,1132,3052,12,Lightning 
145813,USB-C Charging Cable,1,11.95,2019-01-16 19:32:00,January,11.95,23555,1265,3200,15,USB-C Char
146158,27in FHD Monitor,1,149.99,2019-01-16 19:32:00,January,149.99,7429,412,950,2,27in FHD M
142210,AA Batteries (4-pack),1,3.84,2019-01-16 19:33:00,January,3.84,27148,1398,3672,4,AA Batteri
143171,34in Ultrawide Monitor,1,379.99,2019-01-16 19:37:00,January,379.99,6076,305,842,3,34in Ultra
150346,Lightning Charging Cable,2,14.95,2019-01-16 19:41:00,January,29.9,22841,1132,3052,12,Lightning 
144432,Bose SoundSport Headphones,1,99.99,2019-01-16 19:47:00,January,99.99,13236,644,1807,7,Bose Sound
145249,Apple Airpods Headphones,1,150.0,2019-01-16 19:48:00,January,150.0,15383,798,2057,6,Apple Airp
150045,Wired Headphones,1,11.99,2019-01-16 19:49:00,January,11.99,20201,1057,2714,17,Wired Head
143329,Google Phone,1,600.0,2019-01-16 19:50:00,January,600.0,5440,312,706,9,Google Pho
145632,27in 4K Gaming Monitor,1,389.99,2019-01-16 19:51:00,January,389.99,6134,308,851,1,27in 4K Ga
146476,AAA Batteries (4-pack),1,2.99,2019-01-16 19:53:00,January,2.99,30487,1562,4188,5,AAA Batter
149118,Wired Headphones,1,11.99,2019-01-16 19:53:00,January,11.99,20201,1057,2714,17,Wired Head
141917,AAA Batteries (4-pack),1,2.99,2019-01-16 19:54:00,January,2.99,30487,1562,4188,5,AAA Batter
142072,ThinkPad Laptop,1,999.99,2019-01-16 19:57:00,January,999.99,4054,214,531,14,ThinkPad L
145905,AA Batteries (4-pack),1,3.84,2019-01-16 20:00:00,January,3.84,27148,1398,3672,4,AA Batteri
141446,Bose SoundSport Headphones,1,99.99,2019-01-16 20:03:00,January,99.99,13236,644,1807,7,Bose Sound
149402,AAA Batteries (4-pack),1,2.99,2019-01-16 20:04:00,January,2.99,30487,1562,4188,5,AAA Batter
142691,27in FHD Monitor,1,149.99,2019-01-16 20:08:00,January,149.99,7429,412,950,2,27in FHD M
142655,20in Monitor,1,109.99,2019-01-16 20:09:00,January,109.99,4058,216,563,0,20in Monit
141545,Google Phone,1,600.0,2019-01-16 20:17:00,January,600.0,5440,312,706,9,Google Pho
144667,Apple Airpods Headphones,1,150.0,2019-01-16 20:17:00,January,150.0,15383,798,2057,6,Apple Airp
146691,Flatscreen TV,1,300.0,2019-01-16 20:30:00,January,300.0,4724,240,657,8,Flatscreen
149119,AA Batteries (4-pack),1,3.84,2019-01-16 20:31:00,January,3.84,27148,1398,3672,4,AA Batteri
143714,Bose SoundSport Headphones,1,99.99,2019-01-16 20:32:00,January,99.99,13236,644,1807,7,Bose Sound
145287,AA Batteries (4-pack),1,3.84,2019-01-16 20:39:00,January,3.84,27148,1398,3672,4,AA Batteri
142389,Lightning Charging Cable,1,14.95,2019-01-16 20:42:00,January,14.95,22841,1132,3052,12,Lightning 
146729,Apple Airpods Headphones,1,150.0,2019-01-16 20:42:00,January,150.0,15383,798,2057,6,Apple Airp
142389,iPhone,1,700.0,2019-01-16 20:42:00,January,700.0,6732,372,895,18,iPhone
147958,Lightning Charging Cable,1,14.95,2019-01-16 20:45:00,January,14.95,22841,1132,3052,12,Lightning 
147913,AAA Batteries (4-pack),2,2.99,2019-01-16 20:49:00,January,5.98,30487,1562,4188,5,AAA Batter
148735,27in FHD Monitor,1,149.99,2019-01-16 20:50:00,January,149.99,7429,412,950,2,27in FHD M
148464,ThinkPad Laptop,1,999.99,2019-01-16 20:51:00,January,999.99,4054,214,531,14,ThinkPad L
142821,USB-C Charging Cable,2,11.95,2019-01-16 20:53:00,January,23.9,23555,1265,3200,15,USB-C Char
143932,USB-C Charging Cable,1,11.95,2019-01-16 20:54:00,January,11.95,23555,1265,3200,15,USB-C Char
149578,Wired Headphones,1,11.99,2019-01-16 20:59:00,January,11.99,20201,1057,2714,17,Wired Head
146216,USB-C Charging Cable,1,11.95,2019-01-16 21:02:00,January,11.95,23555,1265,3200,15,USB-C Char
142343,AA Batteries (4-pack),1,3.84,2019-01-16 21:05:00,January,3.84,27148,1398,3672,4,AA Batteri
145344,AAA Batteries (4-pack),3,2.99,2019-01-16 21:07:00,January,8.97,30487,1562,4188,5,AAA Batter
141766,LG Washing Machine,1,600.0,2019-01-16 21:08:00,January,600.0,649,39,78,11,LG Washing
144922,AA Batteries (4-pack),1,3.84,2019-01-16 21:14:00,January,3.84,27148,1398,3672,4,AA Batteri
144129,Lightning Charging Cable,1,14.95,2019-01-16 21:15:00,January,14.95,22841,1132,3052,12,Lightning 
149013,Wired Headphones,1,11.99,2019-01-16 21:20:00,January,11.99,20201,1057,2714,17,Wired Head
